t,v,a,k
486.35,127.125,0.000262568,12
486.4,127.125,0.000262342,12
486.45,127.125,0.000262115,12
486.5,127.125,0.000261889,12
486.55,127.125,0.000261663,12
486.6,127.125,0.000261437,12
486.65,127.125,0.000261212,12
486.7,127.125,0.000260987,12
486.75,127.125,0.000260761,12
486.8,127.125,0.000260536,12
486.85,127.125,0.000260312,12
486.9,127.125,0.000260087,12
486.95,127.125,0.000259863,12
487,127.125,0.000259639,12
487.05,127.125,0.000259415,12
487.1,127.125,0.000259191,12
487.15,127.125,0.000258967,12
487.2,127.125,0.000258744,12
487.25,127.125,0.000258521,12
487.3,127.125,0.000258298,12
487.35,127.125,0.000258075,12
487.4,127.125,0.000257852,12
487.45,127.125,0.00025763,12
487.5,127.125,0.000257407,12
487.55,127.125,0.000257185,12
487.6,127.125,0.000256963,12
487.65,127.125,0.000256742,12
487.7,127.125,0.00025652,12
487.75,127.125,0.000256299,12
487.8,127.125,0.000256078,12
487.85,127.125,0.000255857,12
487.9,127.125,0.000255636,12
487.95,127.125,0.000255416,12
488,127.125,0.000255195,12
488.05,127.125,0.000254975,12
488.1,127.125,0.000254755,12
488.15,127.125,0.000254535,12
488.2,127.125,0.000254316,12
488.25,127.125,0.000254096,12
488.3,127.125,0.000253877,12
488.35,127.125,0.000253658,12
488.4,127.125,0.000253439,12
488.45,127.125,0.000253221,12
488.5,127.125,0.000253002,12
488.55,127.126,0.000252784,12
488.6,127.126,0.000252566,12
488.65,127.126,0.000252348,12
488.7,127.126,0.00025213,12
488.75,127.126,0.000251913,12
488.8,127.126,0.000251695,12
488.85,127.126,0.000251478,12
488.9,127.126,0.000251261,12
488.95,127.126,0.000251045,12
489,127.126,0.000250828,12
489.05,127.126,0.000250612,12
489.1,127.126,0.000250395,12
489.15,127.126,0.000250179,12
489.2,127.126,0.000249964,12
489.25,127.126,0.000249748,12
489.3,127.126,0.000249532,12
489.35,127.126,0.000249317,12
489.4,127.126,0.000249102,12
489.45,127.126,0.000248887,12
489.5,127.126,0.000248673,12
489.55,127.126,0.000248458,12
489.6,127.126,0.000248244,12
489.65,127.126,0.000248029,12
489.7,127.126,0.000247816,12
489.75,127.126,0.000247602,12
489.8,127.126,0.000247388,12
489.85,127.126,0.000247175,12
489.9,127.126,0.000246961,12
489.95,127.126,0.000246748,12
490,127.126,0.000246536,12
490.05,127.126,0.000246323,12
490.1,127.126,0.00024611,12
490.15,127.126,0.000245898,12
490.2,127.126,0.000245686,12
490.25,127.126,0.000245474,12
490.3,127.126,0.000245262,12
490.35,127.126,0.000245051,12
490.4,127.126,0.000244839,12
490.45,127.126,0.000244628,12
490.5,127.126,0.000244417,12
490.55,127.126,0.000244206,12
490.6,127.126,0.000243995,12
490.65,127.126,0.000243785,12
490.7,127.126,0.000243575,12
490.75,127.126,0.000243364,12
490.8,127.126,0.000243154,12
490.85,127.126,0.000242945,12
490.9,127.126,0.000242735,12
490.95,127.126,0.000242526,12
491,127.126,0.000242316,12
491.05,127.126,0.000242107,12
491.1,127.126,0.000241899,12
491.15,127.126,0.00024169,12
491.2,127.126,0.000241481,12
491.25,127.126,0.000241273,12
491.3,127.126,0.000241065,12
491.35,127.126,0.000240857,12
491.4,127.126,0.000240649,12
491.45,127.126,0.000240442,12
491.5,127.126,0.000240234,12
491.55,127.126,0.000240027,12
491.6,127.126,0.00023982,12
491.65,127.126,0.000239613,12
491.7,127.126,0.000239406,12
491.75,127.126,0.0002392,12
491.8,127.126,0.000238993,12
491.85,127.126,0.000238787,12
491.9,127.126,0.000238581,12
491.95,127.126,0.000238375,12
492,127.126,0.00023817,12
492.05,127.126,0.000237964,12
492.1,127.126,0.000237759,12
492.15,127.126,0.000237554,12
492.2,127.126,0.000237349,12
492.25,127.126,0.000237144,12
492.3,127.126,0.000236939,12
492.35,127.126,0.000236735,12
492.4,127.126,0.000236531,12
492.45,127.126,0.000236327,12
492.5,127.126,0.000236123,12
492.55,127.126,0.000235919,12
492.6,127.126,0.000235716,12
492.65,127.127,0.000235512,12
492.7,127.127,0.000235309,12
492.75,127.127,0.000235106,12
492.8,127.127,0.000234903,12
492.85,127.127,0.000234701,12
492.9,127.127,0.000234498,12
492.95,127.127,0.000234296,12
493,127.127,0.000234094,12
493.05,127.127,0.000233892,12
493.1,127.127,0.00023369,12
493.15,127.127,0.000233488,12
493.2,127.127,0.000233287,12
493.25,127.127,0.000233086,12
493.3,127.127,0.000232885,12
493.35,127.127,0.000232684,12
493.4,127.127,0.000232483,12
493.45,127.127,0.000232282,12
493.5,127.127,0.000232082,12
493.55,127.127,0.000231882,12
493.6,127.127,0.000231682,12
493.65,127.127,0.000231482,12
493.7,127.127,0.000231282,12
493.75,127.127,0.000231083,12
493.8,127.127,0.000230883,12
493.85,127.127,0.000230684,12
493.9,127.127,0.000230485,12
493.95,127.127,0.000230286,12
494,127.127,0.000230088,12
494.05,127.127,0.000229889,12
494.1,127.127,0.000229691,12
494.15,127.127,0.000229493,12
494.2,127.127,0.000229295,12
494.25,127.127,0.000229097,12
494.3,127.127,0.000228899,12
494.35,127.127,0.000228702,12
494.4,127.127,0.000228504,12
494.45,127.127,0.000228307,12
494.5,127.127,0.00022811,12
494.55,127.127,0.000227914,12
494.6,127.127,0.000227717,12
494.65,127.127,0.00022752,12
494.7,127.127,0.000227324,12
494.75,127.127,0.000227128,12
494.8,127.127,0.000226932,12
494.85,127.127,0.000226736,12
494.9,127.127,0.000226541,12
494.95,127.127,0.000226345,12
495,127.127,0.00022615,12
495.05,127.127,0.000225955,12
495.1,127.127,0.00022576,12
495.15,127.127,0.000225565,12
495.2,127.127,0.000225371,12
495.25,127.127,0.000225176,12
495.3,127.127,0.000224982,12
495.35,127.127,0.000224788,12
495.4,127.127,0.000224594,12
495.45,127.127,0.0002244,12
495.5,127.127,0.000224207,12
495.55,127.127,0.000224013,12
495.6,127.127,0.00022382,12
495.65,127.127,0.000223627,12
495.7,127.127,0.000223434,12
495.75,127.127,0.000223241,12
495.8,127.127,0.000223049,12
495.85,127.127,0.000222856,12
495.9,127.127,0.000222664,12
495.95,127.127,0.000222472,12
496,127.127,0.00022228,12
496.05,127.127,0.000222088,12
496.1,127.127,0.000221897,12
496.15,127.127,0.000221705,12
496.2,127.127,0.000221514,12
496.25,127.127,0.000221323,12
496.3,127.127,0.000221132,12
496.35,127.127,0.000220941,12
496.4,127.127,0.00022075,12
496.45,127.127,0.00022056,12
496.5,127.127,0.00022037,12
496.55,127.127,0.00022018,12
496.6,127.127,0.00021999,12
496.65,127.127,0.0002198,12
496.7,127.127,0.00021961,12
496.75,127.127,0.000219421,12
496.8,127.127,0.000219231,12
496.85,127.127,0.000219042,12
496.9,127.127,0.000218853,12
496.95,127.127,0.000218665,12
497,127.127,0.000218476,12
497.05,127.128,0.000218287,12
497.1,127.128,0.000218099,12
497.15,127.128,0.000217911,12
497.2,127.128,0.000217723,12
497.25,127.128,0.000217535,12
497.3,127.128,0.000217347,12
497.35,127.128,0.00021716,12
497.4,127.128,0.000216973,12
497.45,127.128,0.000216785,12
497.5,127.128,0.000216598,12
497.55,127.128,0.000216412,12
497.6,127.128,0.000216225,12
497.65,127.128,0.000216038,12
497.7,127.128,0.000215852,12
497.75,127.128,0.000215666,12
497.8,127.128,0.00021548,12
497.85,127.128,0.000215294,12
497.9,127.128,0.000215108,12
497.95,127.128,0.000214922,12
498,127.128,0.000214737,12
498.05,127.128,0.000214552,12
498.1,127.128,0.000214367,12
498.15,127.128,0.000214182,12
498.2,127.128,0.000213997,12
498.25,127.128,0.000213812,12
498.3,127.128,0.000213628,12
498.35,127.128,0.000213444,12
498.4,127.128,0.00021326,12
498.45,127.128,0.000213076,12
498.5,127.128,0.000212892,12
498.55,127.128,0.000212708,12
498.6,127.128,0.000212525,12
498.65,127.128,0.000212341,12
498.7,127.128,0.000212158,12
498.75,127.128,0.000211975,12
498.8,127.128,0.000211792,12
498.85,127.128,0.000211609,12
498.9,127.128,0.000211427,12
498.95,127.128,0.000211244,12
499,127.128,0.000211062,12
499.05,127.128,0.00021088,12
499.1,127.128,0.000210698,12
499.15,127.128,0.000210516,12
499.2,127.128,0.000210335,12
499.25,127.128,0.000210153,12
499.3,127.128,0.000209972,12
499.35,127.128,0.000209791,12
499.4,127.128,0.00020961,12
499.45,127.128,0.000209429,12
499.5,127.128,0.000209248,12
499.55,127.128,0.000209068,12
499.6,127.128,0.000208888,12
499.65,127.128,0.000208707,12
499.7,127.128,0.000208527,12
499.75,127.128,0.000208347,12
499.8,127.128,0.000208168,12
499.85,127.128,0.000207988,12
499.9,127.128,0.000207809,12
499.95,127.128,0.000207629,12
500,127.128,0.00020745,12
500.05,127.128,0.000207271,12
500.1,127.128,0.000207092,12
500.15,127.128,0.000206914,12
500.2,127.128,0.000206735,12
500.25,127.128,0.000206557,12
500.3,127.128,0.000206379,12
500.35,127.128,0.000206201,12
500.4,127.128,0.000206023,12
500.45,127.128,0.000205845,12
500.5,127.128,0.000205667,12
500.55,127.128,0.00020549,12
500.6,127.128,0.000205313,12
500.65,127.128,0.000205136,12
500.7,127.128,0.000204959,12
500.75,127.128,0.000204782,12
500.8,127.128,0.000204605,12
500.85,127.128,0.000204429,12
500.9,127.128,0.000204252,12
500.95,127.128,0.000204076,12
501,127.128,0.0002039,12
501.05,127.128,0.000203724,12
501.1,127.128,0.000203548,12
501.15,127.128,0.000203373,12
501.2,127.128,0.000203197,12
501.25,127.128,0.000203022,12
501.3,127.128,0.000202847,12
501.35,127.128,0.000202672,12
501.4,127.128,0.000202497,12
501.45,127.128,0.000202322,12
501.5,127.128,0.000202148,12
501.55,127.128,0.000201973,12
501.6,127.128,0.000201799,12
501.65,127.128,0.000201625,12
501.7,127.128,0.000201451,12
501.75,127.128,0.000201277,12
501.8,127.128,0.000201104,12
501.85,127.129,0.00020093,12
501.9,127.129,0.000200757,12
501.95,127.129,0.000200584,12
502,127.129,0.000200411,12
502.05,127.129,0.000200238,12
502.1,127.129,0.000200065,12
502.15,127.129,0.000199892,12
502.2,127.129,0.00019972,12
502.25,127.129,0.000199548,12
502.3,127.129,0.000199375,12
502.35,127.129,0.000199203,12
502.4,127.129,0.000199032,12
502.45,127.129,0.00019886,12
502.5,127.129,0.000198688,12
502.55,127.129,0.000198517,12
502.6,127.129,0.000198346,12
502.65,127.129,0.000198175,12
502.7,127.129,0.000198004,12
502.75,127.129,0.000197833,12
502.8,127.129,0.000197662,12
502.85,127.129,0.000197492,12
502.9,127.129,0.000197321,12
502.95,127.129,0.000197151,12
503,127.129,0.000196981,12
503.05,127.129,0.000196811,12
503.1,127.129,0.000196641,12
503.15,127.129,0.000196472,12
503.2,127.129,0.000196302,12
503.25,127.129,0.000196133,12
503.3,127.129,0.000195963,12
503.35,127.129,0.000195794,12
503.4,127.129,0.000195626,12
503.45,127.129,0.000195457,12
503.5,127.129,0.000195288,12
503.55,127.129,0.00019512,12
503.6,127.129,0.000194951,12
503.65,127.129,0.000194783,12
503.7,127.129,0.000194615,12
503.75,127.129,0.000194447,12
503.8,127.129,0.000194279,12
503.85,127.129,0.000194112,12
503.9,127.129,0.000193944,12
503.95,127.129,0.000193777,12
504,127.129,0.00019361,12
504.05,127.129,0.000193443,12
504.1,127.129,0.000193276,12
504.15,127.129,0.000193109,12
504.2,127.129,0.000192943,12
504.25,127.129,0.000192776,12
504.3,127.129,0.00019261,12
504.35,127.129,0.000192444,12
504.4,127.129,0.000192278,12
504.45,127.129,0.000192112,12
504.5,127.129,0.000191946,12
504.55,127.129,0.000191781,12
504.6,127.129,0.000191615,12
504.65,127.129,0.00019145,12
504.7,127.129,0.000191285,12
504.75,127.129,0.00019112,12
504.8,127.129,0.000190955,12
504.85,127.129,0.00019079,12
504.9,127.129,0.000190625,12
504.95,127.129,0.000190461,12
505,127.129,0.000190297,12
505.05,127.129,0.000190132,12
505.1,127.129,0.000189968,12
505.15,127.129,0.000189805,12
505.2,127.129,0.000189641,12
505.25,127.129,0.000189477,12
505.3,127.129,0.000189314,12
505.35,127.129,0.00018915,12
505.4,127.129,0.000188987,12
505.45,127.129,0.000188824,12
505.5,127.129,0.000188661,12
505.55,127.129,0.000188498,12
505.6,127.129,0.000188336,12
505.65,127.129,0.000188173,12
505.7,127.129,0.000188011,12
505.75,127.129,0.000187849,12
505.8,127.129,0.000187687,12
505.85,127.129,0.000187525,12
505.9,127.129,0.000187363,12
505.95,127.129,0.000187201,12
506,127.129,0.00018704,12
506.05,127.129,0.000186879,12
506.1,127.129,0.000186717,12
506.15,127.129,0.000186556,12
506.2,127.129,0.000186395,12
506.25,127.129,0.000186235,12
506.3,127.129,0.000186074,12
506.35,127.129,0.000185913,12
506.4,127.129,0.000185753,12
506.45,127.129,0.000185593,12
506.5,127.129,0.000185433,12
506.55,127.129,0.000185273,12
506.6,127.129,0.000185113,12
506.65,127.129,0.000184953,12
506.7,127.129,0.000184794,12
506.75,127.129,0.000184634,12
506.8,127.129,0.000184475,12
506.85,127.129,0.000184316,12
506.9,127.129,0.000184157,12
506.95,127.129,0.000183998,12
507,127.129,0.000183839,12
507.05,127.13,0.00018368,12
507.1,127.13,0.000183522,12
507.15,127.13,0.000183364,12
507.2,127.13,0.000183206,12
507.25,127.13,0.000183047,12
507.3,127.13,0.00018289,12
507.35,127.13,0.000182732,12
507.4,127.13,0.000182574,12
507.45,127.13,0.000182417,12
507.5,127.13,0.000182259,12
507.55,127.13,0.000182102,12
507.6,127.13,0.000181945,12
507.65,127.13,0.000181788,12
507.7,127.13,0.000181631,12
507.75,127.13,0.000181474,12
507.8,127.13,0.000181318,12
507.85,127.13,0.000181161,12
507.9,127.13,0.000181005,12
507.95,127.13,0.000180849,12
508,127.13,0.000180693,12
508.05,127.13,0.000180537,12
508.1,127.13,0.000180381,12
508.15,127.13,0.000180226,12
508.2,127.13,0.00018007,12
508.25,127.13,0.000179915,12
508.3,127.13,0.00017976,12
508.35,127.13,0.000179605,12
508.4,127.13,0.00017945,12
508.45,127.13,0.000179295,12
508.5,127.13,0.00017914,12
508.55,127.13,0.000178986,12
508.6,127.13,0.000178831,12
508.65,127.13,0.000178677,12
508.7,127.13,0.000178523,12
508.75,127.13,0.000178369,12
508.8,127.13,0.000178215,12
508.85,127.13,0.000178061,12
508.9,127.13,0.000177908,12
508.95,127.13,0.000177754,12
509,127.13,0.000177601,12
509.05,127.13,0.000177447,12
509.1,127.13,0.000177294,12
509.15,127.13,0.000177141,12
509.2,127.13,0.000176989,12
509.25,127.13,0.000176836,12
509.3,127.13,0.000176683,12
509.35,127.13,0.000176531,12
509.4,127.13,0.000176379,12
509.45,127.13,0.000176226,12
509.5,127.13,0.000176074,12
509.55,127.13,0.000175923,12
509.6,127.13,0.000175771,12
509.65,127.13,0.000175619,12
509.7,127.13,0.000175468,12
509.75,127.13,0.000175316,12
509.8,127.13,0.000175165,12
509.85,127.13,0.000175014,12
509.9,127.13,0.000174863,12
509.95,127.13,0.000174712,12
510,127.13,0.000174561,12
510.05,127.13,0.000174411,12
510.1,127.13,0.00017426,12
510.15,127.13,0.00017411,12
510.2,127.13,0.00017396,12
510.25,127.13,0.00017381,12
510.3,127.13,0.00017366,12
510.35,127.13,0.00017351,12
510.4,127.13,0.00017336,12
510.45,127.13,0.000173211,12
510.5,127.13,0.000173061,12
510.55,127.13,0.000172912,12
510.6,127.13,0.000172763,12
510.65,127.13,0.000172614,12
510.7,127.13,0.000172465,12
510.75,127.13,0.000172316,12
510.8,127.13,0.000172167,12
510.85,127.13,0.000172019,12
510.9,127.13,0.00017187,12
510.95,127.13,0.000171722,12
511,127.13,0.000171574,12
511.05,127.13,0.000171426,12
511.1,127.13,0.000171278,12
511.15,127.13,0.00017113,12
511.2,127.13,0.000170983,12
511.25,127.13,0.000170835,12
511.3,127.13,0.000170688,12
511.35,127.13,0.000170541,12
511.4,127.13,0.000170393,12
511.45,127.13,0.000170246,12
511.5,127.13,0.0001701,12
511.55,127.13,0.000169953,12
511.6,127.13,0.000169806,12
511.65,127.13,0.00016966,12
511.7,127.13,0.000169513,12
511.75,127.13,0.000169367,12
511.8,127.13,0.000169221,12
511.85,127.13,0.000169075,12
511.9,127.13,0.000168929,12
511.95,127.13,0.000168783,12
512,127.13,0.000168638,12
512.05,127.13,0.000168492,12
512.1,127.13,0.000168347,12
512.15,127.13,0.000168202,12
512.2,127.13,0.000168057,12
512.25,127.13,0.000167912,12
512.3,127.13,0.000167767,12
512.35,127.13,0.000167622,12
512.4,127.13,0.000167477,12
512.45,127.13,0.000167333,12
512.5,127.13,0.000167189,12
512.55,127.13,0.000167044,12
512.6,127.13,0.0001669,12
512.65,127.13,0.000166756,12
512.7,127.13,0.000166612,12
512.75,127.131,0.000166469,12
512.8,127.131,0.000166325,12
512.85,127.131,0.000166182,12
512.9,127.131,0.000166038,12
512.95,127.131,0.000165895,12
513,127.131,0.000165752,12
513.05,127.131,0.000165609,12
513.1,127.131,0.000165466,12
513.15,127.131,0.000165323,12
513.2,127.131,0.000165181,12
513.25,127.131,0.000165038,12
513.3,127.131,0.000164896,12
513.35,127.131,0.000164753,12
513.4,127.131,0.000164611,12
513.45,127.131,0.000164469,12
513.5,127.131,0.000164327,12
513.55,127.131,0.000164186,12
513.6,127.131,0.000164044,12
513.65,127.131,0.000163902,12
513.7,127.131,0.000163761,12
513.75,127.131,0.00016362,12
513.8,127.131,0.000163479,12
513.85,127.131,0.000163338,12
513.9,127.131,0.000163197,12
513.95,127.131,0.000163056,12
514,127.131,0.000162915,12
514.05,127.131,0.000162775,12
514.1,127.131,0.000162634,12
514.15,127.131,0.000162494,12
514.2,127.131,0.000162354,12
514.25,127.131,0.000162214,12
514.3,127.131,0.000162074,12
514.35,127.131,0.000161934,12
514.4,127.131,0.000161794,12
514.45,127.131,0.000161655,12
514.5,127.131,0.000161515,12
514.55,127.131,0.000161376,12
514.6,127.131,0.000161237,12
514.65,127.131,0.000161098,12
514.7,127.131,0.000160959,12
514.75,127.131,0.00016082,12
514.8,127.131,0.000160681,12
514.85,127.131,0.000160542,12
514.9,127.131,0.000160404,12
514.95,127.131,0.000160265,12
515,127.131,0.000160127,12
515.05,127.131,0.000159989,12
515.1,127.131,0.000159851,12
515.15,127.131,0.000159713,12
515.2,127.131,0.000159575,12
515.25,127.131,0.000159438,12
515.3,127.131,0.0001593,12
515.35,127.131,0.000159163,12
515.4,127.131,0.000159025,12
515.45,127.131,0.000158888,12
515.5,127.131,0.000158751,12
515.55,127.131,0.000158614,12
515.6,127.131,0.000158477,12
515.65,127.131,0.000158341,12
515.7,127.131,0.000158204,12
515.75,127.131,0.000158068,12
515.8,127.131,0.000157931,12
515.85,127.131,0.000157795,12
515.9,127.131,0.000157659,12
515.95,127.131,0.000157523,12
516,127.131,0.000157387,12
516.05,127.131,0.000157251,12
516.1,127.131,0.000157115,12
516.15,127.131,0.00015698,12
516.2,127.131,0.000156844,12
516.25,127.131,0.000156709,12
516.3,127.131,0.000156574,12
516.35,127.131,0.000156439,12
516.4,127.131,0.000156304,12
516.45,127.131,0.000156169,12
516.5,127.131,0.000156034,12
516.55,127.131,0.0001559,12
516.6,127.131,0.000155765,12
516.65,127.131,0.000155631,12
516.7,127.131,0.000155497,12
516.75,127.131,0.000155362,12
516.8,127.131,0.000155228,12
516.85,127.131,0.000155095,12
516.9,127.131,0.000154961,12
516.95,127.131,0.000154827,12
